age,calls,activeCalls,sms,data,subscription_a,subscription_b,subscription_c,subscription_d,plan,score
76,0,6,0,49,0,0,0,0,1,131
38,2,2,0,18,0,0,0,0,1,60
18,5,10,0,8,0,0,0,0,1,41
40,0,11,1,1,0,0,0,0,1,53
66,2,8,2,39,0,0,0,0,1,117
61,3,8,2,29,0,0,0,0,1,103
72,1,2,0,25,0,0,0,0,1,100
33,0,8,1,34,0,0,0,0,1,76
20,2,9,0,38,0,0,0,0,1,69
48,1,8,0,24,0,0,0,0,1,81
85,2,4,1,41,0,0,0,0,1,133
34,4,12,2,3,0,0,0,0,1,55
20,3,7,0,27,0,0,0,0,1,57
70,3,12,0,16,0,0,0,0,1,101
32,5,7,1,15,0,0,0,0,1,60
47,4,12,0,44,0,0,0,0,1,107
88,2,10,1,27,0,0,0,0,1,128
47,3,6,2,35,0,0,0,0,1,93
30,4,6,0,36,0,0,0,0,1,76
49,5,6,0,19,0,0,0,0,1,79
34,5,6,1,24,0,0,0,0,1,70
72,3,6,0,15,0,0,0,0,1,96
62,3,7,1,34,0,0,0,0,1,107
80,1,8,1,19,0,0,0,0,1,109
60,0,0,1,12,0,0,0,0,1,73
50,1,11,1,4,0,0,0,0,1,67
39,5,8,2,1,0,0,0,0,1,55
83,2,5,2,2,0,0,0,0,1,94
86,2,4,1,38,0,0,0,0,1,131
28,5,8,2,4,0,0,0,0,1,47
23,5,5,2,43,0,0,0,0,1,78
23,5,6,0,12,0,0,0,0,1,46
36,4,7,2,48,0,0,0,0,1,97
88,0,12,1,14,0,0,0,0,1,115
62,0,3,2,31,0,0,0,0,1,98
36,1,9,1,39,0,0,0,0,1,86
21,4,9,2,48,0,0,0,0,1,84
51,0,6,1,11,0,0,0,0,1,69
43,4,7,1,4,0,0,0,0,1,59
39,0,0,1,28,0,0,0,0,1,68
56,2,8,0,41,0,0,0,0,1,107
62,0,12,2,45,0,0,0,0,1,121
91,0,4,1,24,0,0,0,0,1,120
83,1,4,2,19,0,0,0,0,1,109
59,3,3,1,17,0,0,0,0,1,83
85,2,11,1,49,0,0,0,0,1,148
25,0,1,1,41,0,0,0,0,1,68
42,2,6,0,13,0,0,0,0,1,63
37,4,9,2,25,0,0,0,0,1,77
22,3,8,2,35,0,0,0,0,1,70
49,4,12,0,1,0,0,0,0,1,66
24,1,8,0,25,0,0,0,0,1,58
38,2,4,0,8,0,0,0,0,1,52
59,3,10,2,20,0,0,0,0,1,94
56,0,10,1,18,0,0,0,0,1,85
56,1,12,2,36,0,0,0,0,1,107
37,0,12,0,28,0,0,0,0,1,77
24,0,0,0,4,0,0,0,0,1,28
23,4,10,0,32,0,0,0,0,1,69
35,1,1,0,6,0,0,0,0,1,43
34,3,12,0,18,0,0,0,0,1,67
49,3,3,1,47,0,0,0,0,1,103
25,5,10,1,28,0,0,0,0,1,69
51,3,4,1,41,0,0,0,0,1,100
32,0,4,0,42,0,0,0,0,1,78
53,1,3,1,4,0,0,0,0,1,62
76,1,9,2,2,0,0,0,0,1,90
53,0,8,1,2,0,0,0,0,1,64
27,1,6,1,35,0,0,0,0,1,70
83,1,4,0,25,0,0,0,0,1,113
75,2,4,2,40,0,0,0,0,1,123
59,1,2,2,44,0,0,0,0,1,108
20,2,12,1,13,0,0,0,0,1,48
46,0,1,1,21,0,0,0,0,1,69
75,2,5,0,12,0,0,0,0,1,94
54,1,2,1,17,0,0,0,0,1,75
36,4,8,0,35,0,0,0,0,1,83
91,1,2,2,30,0,0,0,0,1,126
86,1,4,1,21,0,0,0,0,1,113
69,2,10,0,16,0,0,0,0,1,97
45,4,5,1,41,0,0,0,0,1,96
59,1,5,2,35,0,0,0,0,1,102
83,1,2,0,15,0,0,0,0,1,101
80,2,11,1,45,0,0,0,0,1,139
61,0,11,1,44,0,0,0,0,1,117
69,3,5,0,28,0,0,0,0,1,105
79,1,8,0,32,0,0,0,0,1,120
53,1,10,0,0,0,0,0,0,1,64
69,0,0,1,18,0,0,0,0,1,88
23,2,6,1,3,0,0,0,0,1,35
50,1,8,1,19,0,0,0,0,1,79
66,1,1,2,48,0,0,0,0,1,118
41,5,9,0,48,0,0,0,0,1,103
82,2,10,0,22,0,0,0,0,1,116
90,2,8,1,18,0,0,0,0,1,119
57,0,6,2,8,0,0,0,0,1,73
63,2,5,1,27,0,0,0,0,1,98
34,5,8,2,9,0,0,0,0,1,58
19,5,5,2,16,0,0,0,0,1,47
74,2,4,1,23,0,0,0,0,1,104
22,3,6,1,16,0,0,0,0,1,48
33,3,3,2,15,0,0,0,0,1,56
63,3,12,0,7,0,0,0,0,1,85
66,1,2,2,29,0,0,0,0,1,100
77,1,7,2,24,0,0,0,0,1,111
23,2,5,1,27,0,0,0,0,1,58
83,2,12,0,26,0,0,0,0,1,123
59,3,7,2,40,0,0,0,0,1,111
30,2,12,0,28,0,0,0,0,1,72
87,2,11,1,33,0,0,0,0,1,134
52,0,1,0,41,0,0,0,0,1,94
75,0,5,2,27,0,0,0,0,1,109
57,1,10,2,48,0,0,0,0,1,118
35,3,6,0,17,0,0,0,0,1,61
79,0,3,0,31,0,0,0,0,1,113
75,0,8,1,49,0,0,0,0,1,133
77,0,0,0,45,0,0,0,0,1,122
55,0,0,0,28,0,0,0,0,1,83
41,0,2,0,27,0,0,0,0,1,70
45,4,9,2,14,0,0,0,0,1,74
34,0,1,1,46,0,0,0,0,1,82
59,3,5,0,50,0,0,0,0,1,117
88,2,4,2,35,0,0,0,0,1,131
84,1,7,0,20,0,0,0,0,1,112
63,3,7,2,50,0,0,0,0,1,125
90,1,4,1,14,0,0,0,0,1,110
27,4,7,1,24,0,0,0,0,1,63
63,0,1,2,50,0,0,0,0,1,116
90,1,1,1,44,0,0,0,0,1,137
72,3,3,0,22,0,0,0,0,1,100
38,1,7,2,42,0,0,0,0,1,90
76,1,11,2,26,0,0,0,0,1,116
90,2,5,2,22,0,0,0,0,1,121
83,1,1,2,35,0,0,0,0,1,122
57,1,4,0,18,0,0,0,0,1,80
18,4,11,2,39,0,0,0,0,1,74
83,0,5,2,4,0,0,0,0,1,94
88,1,4,0,19,0,0,0,0,1,112
54,2,9,2,43,0,0,0,0,1,110
28,2,3,0,36,0,0,0,0,1,69
53,0,6,1,38,0,0,0,0,1,98
38,0,10,2,38,0,0,0,0,1,88
61,0,0,1,26,0,0,0,0,1,88
24,0,7,1,47,0,0,0,0,1,79
18,1,8,2,18,0,0,0,0,1,47
51,2,11,1,29,0,0,0,0,1,94
89,2,6,0,9,0,0,0,0,1,106
25,2,12,2,39,0,0,0,0,1,80
36,1,10,2,11,0,0,0,0,1,60
32,0,5,2,23,0,0,0,0,1,62
43,0,3,1,2,0,0,0,0,1,49
18,2,8,0,33,0,0,0,0,1,61
20,2,4,0,40,0,0,0,0,1,66
51,3,7,2,35,0,0,0,0,1,98
64,0,4,2,33,0,0,0,0,1,103
88,0,4,0,9,0,0,0,0,1,101
51,1,11,1,26,0,0,0,0,1,90
66,0,3,0,2,0,0,0,0,1,71
62,0,6,2,8,0,0,0,0,1,78
18,2,12,2,36,0,0,0,0,1,70
60,2,4,0,15,0,0,0,0,1,81
81,1,3,2,5,0,0,0,0,1,92
53,0,12,0,16,0,0,0,0,1,81
89,2,7,1,43,0,0,0,0,1,142
24,5,10,0,14,0,0,0,0,1,53
61,1,11,1,48,0,0,0,0,1,122
48,4,12,2,46,0,0,0,0,1,112
90,2,2,2,3,0,0,0,0,1,99
79,0,4,0,10,0,0,0,0,1,93
28,2,9,1,11,0,0,0,0,1,51
78,1,5,0,24,0,0,0,0,1,108
86,1,11,0,17,0,0,0,0,1,115
59,2,2,0,46,0,0,0,0,1,109
43,4,6,1,35,0,0,0,0,1,89
44,5,10,2,38,0,0,0,0,1,99
91,0,1,1,49,0,0,0,0,1,142
47,1,12,2,39,0,0,0,0,1,101
69,2,10,0,48,0,0,0,0,1,129
64,1,10,2,4,0,0,0,0,1,81
31,1,7,0,0,0,0,0,0,1,39
34,4,4,0,48,0,0,0,0,1,90
21,0,10,1,6,0,0,0,0,1,38
45,1,5,1,44,0,0,0,0,1,96
83,1,10,2,31,0,0,0,0,1,127
44,1,1,1,37,0,0,0,0,1,84
28,3,7,0,8,0,0,0,0,1,46
83,1,1,0,28,0,0,0,0,1,113
24,0,9,0,50,0,0,0,0,1,83
47,1,10,2,50,0,0,0,0,1,110
51,0,1,0,0,0,0,0,0,1,52
70,3,11,1,13,0,0,0,0,1,98
59,3,4,1,39,0,0,0,0,1,106
82,0,11,1,30,0,0,0,0,1,124
67,1,1,0,4,0,0,0,0,1,73
54,0,11,0,3,0,0,0,0,1,68
85,0,6,2,37,0,0,0,0,1,130
39,2,11,2,30,0,0,0,0,1,84
32,2,12,1,34,0,0,0,0,1,81
35,3,5,0,23,0,0,0,0,1,66
18,1,9,0,12,0,0,0,0,1,40
65,1,3,1,14,0,0,0,0,1,84
89,2,2,0,22,0,0,0,0,1,115
56,1,1,1,30,0,0,0,0,1,89
45,0,6,0,16,0,0,0,0,1,67
29,0,8,2,21,0,0,0,0,1,60
75,1,9,2,41,0,0,0,0,1,128
24,2,2,0,14,0,0,0,0,1,42
60,1,10,0,18,0,0,0,0,1,89
42,1,3,1,7,0,0,0,0,1,54
27,4,4,1,27,0,0,0,0,1,63
70,3,6,1,14,0,0,0,0,1,94
83,0,3,1,40,0,0,0,0,1,127
26,1,7,1,22,0,0,0,0,1,57
59,3,12,0,43,0,0,0,0,1,117
56,2,6,0,32,0,0,0,0,1,96
28,5,10,0,19,0,0,0,0,1,62
38,4,8,2,48,0,0,0,0,1,100
77,2,12,2,24,0,0,0,0,1,117
72,0,0,2,12,0,0,0,0,1,86
72,1,12,2,2,0,0,0,0,1,89
41,1,9,1,25,0,0,0,0,1,77
30,0,4,2,42,0,0,0,0,1,78
46,5,9,2,26,0,0,0,0,1,88
38,3,7,2,43,0,0,0,0,1,93
56,0,2,0,15,0,0,0,0,1,73
90,0,7,0,43,0,0,0,0,1,140
91,2,2,0,8,0,0,0,0,1,103
22,2,4,2,0,0,0,0,0,1,30
73,1,10,0,38,0,0,0,0,1,122
40,3,11,1,0,0,0,0,0,1,55
58,1,1,2,28,0,0,0,0,1,90
86,2,10,2,33,0,0,0,0,1,133
19,1,2,2,32,0,0,0,0,1,56
45,0,5,2,48,0,0,0,0,1,100
45,1,8,2,2,0,0,0,0,1,58
82,1,4,1,44,0,0,0,0,1,132
84,2,12,0,28,0,0,0,0,1,126
50,3,3,0,28,0,0,0,0,1,84
44,5,7,1,15,0,0,0,0,1,72
85,1,11,0,2,0,0,0,0,1,99
24,2,11,0,23,0,0,0,0,1,60
42,3,5,1,35,0,0,0,0,1,86
90,2,12,2,48,0,0,0,0,1,154
43,5,8,0,33,0,0,0,0,1,89
91,2,4,2,17,0,0,0,0,1,116
72,2,8,2,4,0,0,0,0,1,88
37,4,11,1,25,0,0,0,0,1,78
28,2,5,2,0,0,0,0,0,1,37
71,1,6,2,9,0,0,0,0,1,89
35,3,5,0,29,0,0,0,0,1,72
34,0,6,0,43,0,0,0,0,1,83
32,2,2,2,31,0,0,0,0,1,69
35,5,11,2,10,0,0,0,0,1,63
33,3,8,1,17,0,0,0,0,1,62
54,1,12,1,14,0,0,0,0,1,82
42,1,3,1,21,0,0,0,0,1,68
62,3,3,2,10,0,0,0,0,1,80
38,2,2,1,23,0,0,0,0,1,66
61,1,9,2,50,0,0,0,0,1,123
87,2,9,1,10,0,0,0,0,1,109
47,2,2,2,0,0,0,0,0,1,53
59,1,12,2,44,0,0,0,0,1,118
21,2,8,0,32,0,0,0,0,1,63
69,2,8,0,4,0,0,0,0,1,83
22,0,11,0,47,0,0,0,0,1,80
39,3,4,2,20,0,0,0,0,1,68
91,2,5,1,8,0,0,0,0,1,107
26,2,3,1,26,0,0,0,0,1,58
47,0,7,1,42,0,0,0,0,1,97
88,2,6,1,10,0,0,0,0,1,107
59,2,10,0,17,0,0,0,0,1,88
81,1,4,1,33,0,0,0,0,1,120
84,1,1,1,7,0,0,0,0,1,94
59,0,5,0,3,0,0,0,0,1,67
57,0,12,2,40,0,0,0,0,1,111
57,2,6,0,34,0,0,0,0,1,99
39,0,7,0,26,0,0,0,0,1,72
20,3,12,2,7,0,0,0,0,1,44
45,0,9,1,27,0,0,0,0,1,82
56,2,11,1,40,0,0,0,0,1,110
24,4,4,2,44,0,0,0,0,1,78
44,1,1,2,10,0,0,0,0,1,58
77,2,7,1,47,0,0,0,0,1,134
45,0,2,2,19,0,0,0,0,1,68
40,0,4,2,50,0,0,0,0,1,96
48,3,7,1,4,0,0,0,0,1,63
52,0,11,0,49,0,0,0,0,1,112
88,2,9,2,35,0,0,0,0,1,136
25,2,11,0,14,0,0,0,0,1,52
34,2,8,0,27,0,0,0,0,1,71
30,1,8,0,30,0,0,0,0,1,69
32,2,11,2,12,0,0,0,0,1,59
74,0,6,2,2,0,0,0,0,1,84
87,1,5,2,11,0,0,0,0,1,106
75,1,3,1,41,0,0,0,0,1,121
83,1,8,1,47,0,0,0,0,1,140
20,3,3,1,22,0,0,0,0,1,49
57,3,11,2,35,0,0,0,0,1,108
59,0,6,2,20,0,0,0,0,1,87
68,0,3,1,21,0,0,0,0,1,93
22,4,9,1,11,0,0,0,0,1,47
70,0,8,1,42,0,0,0,0,1,121
18,5,7,2,9,0,0,0,0,1,41
64,3,11,0,37,0,0,0,0,1,115
60,1,11,1,46,0,0,0,0,1,119
76,0,7,0,44,0,0,0,0,1,127
51,1,5,2,46,0,0,0,0,1,105
87,0,6,0,45,0,0,0,0,1,138
18,3,8,0,44,0,0,0,0,1,73
70,2,12,0,23,0,0,0,0,1,107
41,4,4,2,29,0,0,0,0,1,80
33,2,10,2,21,0,0,0,0,1,68
52,2,8,2,36,0,0,0,0,1,100
78,1,8,0,24,0,0,0,0,1,111
37,3,9,2,17,0,0,0,0,1,68
27,5,10,0,44,0,0,0,0,1,86
84,1,1,0,24,0,0,0,0,1,110
57,0,2,2,11,0,0,0,0,1,72
39,0,12,0,13,0,0,0,0,1,64
28,0,4,2,48,0,0,0,0,1,82
84,1,9,2,5,0,0,0,0,1,101
90,1,3,2,37,0,0,0,0,1,133
27,4,11,0,19,0,0,0,0,1,61
65,3,3,0,22,0,0,0,0,1,93
39,5,6,1,45,0,0,0,0,1,96
33,3,6,0,23,0,0,0,0,1,65
57,3,5,1,26,0,0,0,0,1,92
81,1,11,2,2,0,0,0,0,1,97
41,5,12,0,41,0,0,0,0,1,99
81,1,4,1,4,0,0,0,0,1,91
48,1,3,0,6,0,0,0,0,1,58
63,2,10,1,29,0,0,0,0,1,105
80,0,11,0,38,0,0,0,0,1,129
37,3,4,0,32,0,0,0,0,1,76
27,1,11,2,30,0,0,0,0,1,71
41,4,6,2,26,0,0,0,0,1,79
80,1,11,1,7,0,0,0,0,1,100
58,1,10,0,28,0,0,0,0,1,97
27,1,7,1,31,0,0,0,0,1,67
91,2,7,2,42,0,0,0,0,1,144
87,0,0,1,42,0,0,0,0,1,130
83,2,3,0,28,0,0,0,0,1,116
42,3,5,2,1,0,0,0,0,1,53
47,2,4,1,10,0,0,0,0,1,64
87,2,8,1,31,0,0,0,0,1,129
30,5,11,1,42,0,0,0,0,1,89
36,0,12,2,36,0,0,0,0,1,86
88,1,2,1,40,0,0,0,0,1,132
51,2,6,0,45,0,0,0,0,1,104
66,1,11,1,38,0,0,0,0,1,117
82,0,12,2,6,0,0,0,0,1,102
51,1,9,0,46,0,0,0,0,1,107
32,4,10,1,41,0,0,0,0,1,88
63,0,7,0,34,0,0,0,0,1,104
74,0,10,2,41,0,0,0,0,1,127
47,2,5,0,1,0,0,0,0,1,55
78,1,7,0,35,0,0,0,0,1,121
88,2,4,2,41,0,0,0,0,1,137
32,1,7,2,13,0,0,0,0,1,55
82,1,6,0,1,0,0,0,0,1,90
43,2,11,1,17,0,0,0,0,1,74
27,2,5,0,19,0,0,0,0,1,53
90,2,9,1,43,0,0,0,0,1,145
76,0,6,2,22,0,0,0,0,1,106
89,1,9,0,33,0,0,0,0,1,132
56,2,3,0,7,0,0,0,0,1,68
30,3,3,2,22,0,0,0,0,1,60
51,0,9,2,3,0,0,0,0,1,65
24,0,4,2,31,0,0,0,0,1,61
80,0,6,1,50,0,0,0,0,1,137
53,2,12,1,5,0,0,0,0,1,73
26,3,8,1,11,0,0,0,0,1,49
88,0,12,2,35,0,0,0,0,1,137
82,2,5,2,32,0,0,0,0,1,123
51,2,9,1,16,0,0,0,0,1,79
60,2,11,1,38,0,0,0,0,1,112
60,2,2,1,34,0,0,0,0,1,99
20,1,2,2,33,0,0,0,0,1,58
29,0,6,1,3,0,0,0,0,1,39
43,0,6,0,14,0,0,0,0,1,63
44,2,2,0,16,0,0,0,0,1,64
52,2,2,0,2,0,0,0,0,1,58
59,0,7,0,25,0,0,0,0,1,91
74,2,7,0,33,0,0,0,0,1,116
66,1,5,0,33,0,0,0,0,1,105
49,0,1,1,23,0,0,0,0,1,74
40,1,11,1,2,0,0,0,0,1,55
74,0,0,1,21,0,0,0,0,1,96
24,1,11,1,41,0,0,0,0,1,78
85,1,5,1,5,0,0,0,0,1,97
66,0,1,0,27,0,0,0,0,1,94
44,4,8,2,1,0,0,0,0,1,59
24,0,4,1,44,0,0,0,0,1,73
34,5,5,2,49,0,0,0,0,1,95
58,1,6,0,48,0,0,0,0,1,113
82,1,6,1,16,0,0,0,0,1,106
82,2,9,0,24,0,0,0,0,1,117
27,4,4,0,7,0,0,0,0,1,42
69,1,11,0,11,0,0,0,0,1,92
25,5,8,2,20,0,0,0,0,1,60
47,1,5,0,4,0,0,0,0,1,57
85,1,12,2,26,0,0,0,0,1,126
37,5,6,2,12,0,0,0,0,1,62
26,0,11,2,12,0,0,0,0,1,51
44,3,7,0,37,0,0,0,0,1,91
52,1,12,2,25,0,0,0,0,1,92
89,2,9,2,38,0,0,0,0,1,140
22,3,12,2,37,0,0,0,0,1,76
82,2,9,0,39,0,0,0,0,1,132
75,2,5,2,15,0,0,0,0,1,99
86,2,7,0,27,0,0,0,0,1,122
90,2,11,2,48,0,0,0,0,1,153
83,0,4,0,50,0,0,0,0,1,137
79,0,6,1,27,0,0,0,0,1,113
88,0,10,0,8,0,0,0,0,1,106
72,2,6,1,16,0,0,0,0,1,97
40,2,12,1,47,0,0,0,0,1,102
30,2,3,1,44,0,0,0,0,1,80
56,2,11,2,26,0,0,0,0,1,97
29,5,5,0,28,0,0,0,0,1,67
56,0,11,1,6,0,0,0,0,1,74
39,4,10,0,23,0,0,0,0,1,76
22,1,11,2,31,0,0,0,0,1,67
22,5,9,0,27,0,0,0,0,1,63
39,5,12,1,17,0,0,0,0,1,74
26,1,12,0,25,0,0,0,0,1,64
22,3,6,0,23,0,0,0,0,1,54
75,2,5,0,20,0,0,0,0,1,102
32,0,1,1,37,0,0,0,0,1,71
30,4,8,0,18,0,0,0,0,1,60
58,1,9,0,30,0,0,0,0,1,98
49,0,11,2,6,0,0,0,0,1,68
66,3,9,1,1,0,0,0,0,1,80
59,0,6,0,29,0,0,0,0,1,94
78,2,8,0,1,0,0,0,0,1,89
35,5,6,2,9,0,0,0,0,1,57
49,2,9,2,1,0,0,0,0,1,63
54,2,8,0,39,0,0,0,0,1,103
80,2,7,0,47,0,0,0,0,1,136
70,0,6,0,24,0,0,0,0,1,100
77,1,5,1,10,0,0,0,0,1,94
89,0,12,0,1,0,0,0,0,1,102
79,1,7,2,44,0,0,0,0,1,133
46,3,12,1,28,0,0,0,0,1,90
50,3,7,2,27,0,0,0,0,1,89
82,1,1,0,9,0,0,0,0,1,93
20,5,5,0,21,0,0,0,0,1,51
75,1,7,2,26,0,0,0,0,1,111
27,2,10,1,21,0,0,0,0,1,61
86,0,6,1,26,0,0,0,0,1,119
43,4,6,1,37,0,0,0,0,1,91
64,3,8,2,40,0,0,0,0,1,117
39,3,5,0,17,0,0,0,0,1,64
58,2,6,0,33,0,0,0,0,1,99
23,0,5,1,2,0,0,0,0,1,31
65,3,4,2,20,0,0,0,0,1,94
73,3,12,2,15,0,0,0,0,1,105
49,4,8,0,39,0,0,0,0,1,100
58,0,6,2,34,0,0,0,0,1,100
32,5,5,1,38,0,0,0,0,1,81
74,2,5,0,45,0,0,0,0,1,126
35,4,10,1,32,0,0,0,0,1,82
20,3,9,1,27,0,0,0,0,1,60
28,3,4,1,6,0,0,0,0,1,42
37,2,3,1,33,0,0,0,0,1,76
23,4,6,2,40,0,0,0,0,1,75
23,2,7,2,49,0,0,0,0,1,83
61,0,9,0,28,0,0,0,0,1,98
41,3,9,2,2,0,0,0,0,1,57
18,2,9,2,39,0,0,0,0,1,70
34,0,7,2,15,0,0,0,0,1,58
71,3,6,2,37,0,0,0,0,1,119
43,5,6,1,26,0,0,0,0,1,81
77,2,9,1,12,0,0,0,0,1,101
33,1,3,0,45,0,0,0,0,1,82
39,4,10,1,14,0,0,0,0,1,68
59,3,6,2,22,0,0,0,0,1,92
65,3,7,2,50,0,0,0,0,1,127
67,3,9,0,39,0,0,0,0,1,118
77,0,10,1,36,0,0,0,0,1,124
40,3,7,2,29,0,0,0,0,1,81
74,1,6,0,13,0,0,0,0,1,94
46,1,11,2,50,0,0,0,0,1,110
39,1,12,2,44,0,0,0,0,1,98
74,1,9,1,34,0,0,0,0,1,119
75,0,9,0,20,0,0,0,0,1,104
23,2,3,0,38,0,0,0,0,1,66
81,2,8,0,18,0,0,0,0,1,109
51,3,6,1,14,0,0,0,0,1,75
42,4,9,2,7,0,0,0,0,1,64
32,3,12,2,43,0,0,0,0,1,92
56,0,12,0,44,0,0,0,0,1,112
91,1,2,2,27,0,0,0,0,1,123
40,2,6,2,13,0,0,0,0,1,63
36,0,4,2,36,0,0,0,0,1,78
87,2,2,2,20,0,0,0,0,1,113
31,3,9,2,10,0,0,0,0,1,55
91,1,6,2,26,0,0,0,0,1,126
21,0,9,1,36,0,0,0,0,1,67
63,2,7,1,38,0,0,0,0,1,111
68,3,6,1,46,0,0,0,0,1,124
31,1,1,1,38,0,0,0,0,1,72
83,2,9,1,29,0,0,0,0,1,124
77,0,5,0,34,0,0,0,0,1,116
62,3,10,0,4,0,0,0,0,1,79
33,1,11,1,9,0,0,0,0,1,55
65,1,10,1,32,0,0,0,0,1,109
42,4,5,2,21,0,0,0,0,1,74
18,1,3,0,16,0,0,0,0,1,38
34,4,7,1,5,0,0,0,0,1,51
42,1,3,1,20,0,0,0,0,1,67
79,2,7,1,36,0,0,0,0,1,125
51,1,7,1,20,0,0,0,0,1,80
60,2,9,0,0,0,0,0,0,1,71
80,2,7,1,29,0,0,0,0,1,119
89,0,10,2,6,0,0,0,0,1,107
84,0,12,0,29,0,0,0,0,1,125
28,2,9,1,12,0,0,0,0,1,52
38,5,5,2,44,0,0,0,0,1,94
59,1,9,2,33,0,0,0,0,1,104
55,0,6,2,16,0,0,0,0,1,79
35,5,12,0,7,0,0,0,0,1,59
24,0,12,2,1,0,0,0,0,1,39
31,2,6,1,23,0,0,0,0,1,63
67,2,2,0,6,0,0,0,0,1,77
32,3,9,0,28,0,0,0,0,1,72
70,3,11,2,5,0,0,0,0,1,91
33,2,11,0,5,0,0,0,0,1,51
42,5,5,1,32,0,0,0,0,1,85
25,5,5,1,18,0,0,0,0,1,54
52,1,5,1,49,0,0,0,0,1,108
32,2,7,2,18,0,0,0,0,1,61
69,1,3,2,0,0,0,0,0,1,75
38,2,5,0,14,0,0,0,0,1,59
29,2,8,0,29,0,0,0,0,1,68
37,5,7,0,12,0,0,0,0,1,61
37,2,4,0,29,0,0,0,0,1,72
24,3,10,2,19,0,0,0,0,1,58
41,3,7,1,33,0,0,0,0,1,85
31,5,12,2,13,0,0,0,0,1,63
35,1,5,1,9,0,0,0,0,1,51
40,2,2,1,48,0,0,0,0,1,93
22,4,10,0,18,0,0,0,0,1,54
31,0,0,2,43,0,0,0,0,1,76
39,2,4,0,13,0,0,0,0,1,58
21,1,3,1,18,0,0,0,0,1,44
32,1,6,0,13,0,0,0,0,1,52
76,0,1,1,2,0,0,0,0,1,80
27,4,9,2,38,0,0,0,0,1,80
22,2,3,0,0,0,0,0,0,1,27
58,1,3,1,12,0,0,0,0,1,75
68,1,7,0,36,0,0,0,0,1,112
48,3,5,1,23,0,0,0,0,1,80
52,2,12,0,49,0,0,0,0,1,115
37,5,5,1,29,0,0,0,0,1,77
42,1,8,2,48,0,0,0,0,1,101
24,2,7,0,30,0,0,0,0,1,63
64,3,10,0,20,0,0,0,0,1,97
84,0,11,0,32,0,0,0,0,1,127
67,3,3,1,39,0,0,0,0,1,113
58,1,9,2,33,0,0,0,0,1,103
52,0,0,2,45,0,0,0,0,1,99
79,0,5,0,29,0,0,0,0,1,113
70,3,4,0,2,0,0,0,0,1,79
81,0,4,1,12,0,0,0,0,1,98
51,0,6,2,20,0,0,0,0,1,79
34,3,5,0,0,0,0,0,0,1,42
88,2,3,0,0,0,0,0,0,1,93
58,2,7,2,46,0,0,0,0,1,115
48,5,10,0,39,0,0,0,0,1,102
87,2,2,2,29,0,0,0,0,1,122
18,4,10,0,1,0,0,0,0,1,33
40,1,3,2,14,0,0,0,0,1,60
90,2,11,2,47,0,0,0,0,1,152
41,3,9,2,30,0,0,0,0,1,85
28,1,5,1,37,0,0,0,0,1,72
82,1,2,0,16,0,0,0,0,1,101
23,4,7,2,2,0,0,0,0,1,38
60,2,3,2,26,0,0,0,0,1,93
25,3,12,2,8,0,0,0,0,1,50
38,1,4,2,36,0,0,0,0,1,81
84,2,3,1,5,0,0,0,0,1,95
24,3,3,0,26,0,0,0,0,1,56
26,3,3,0,48,0,0,0,0,1,80
34,4,9,0,16,0,0,0,0,1,63
81,2,12,0,40,0,0,0,0,1,135
55,1,2,2,20,0,0,0,0,1,80
44,2,5,2,3,0,0,0,0,1,56
28,0,12,2,40,0,0,0,0,1,82
60,0,2,1,49,0,0,0,0,1,112
50,2,8,0,45,0,0,0,0,1,105
28,1,7,1,8,0,0,0,0,1,45
56,0,8,1,20,0,0,0,0,1,85
51,1,11,2,38,0,0,0,0,1,103
43,4,4,0,19,0,0,0,0,1,70
75,0,5,0,38,0,0,0,0,1,118
85,0,4,2,43,0,0,0,0,1,134
60,2,6,1,27,0,0,0,0,1,96
20,1,4,2,37,0,0,0,0,1,64
44,2,11,2,9,0,0,0,0,1,68
48,2,9,2,38,0,0,0,0,1,99
63,1,2,1,29,0,0,0,0,1,96
73,0,0,1,9,0,0,0,0,1,83
32,4,6,1,39,0,0,0,0,1,82
70,1,6,1,29,0,0,0,0,1,107
61,2,2,0,23,0,0,0,0,1,88
40,4,11,1,42,0,0,0,0,1,98
46,1,8,0,43,0,0,0,0,1,98
58,0,12,1,4,0,0,0,0,1,75
85,0,9,0,32,0,0,0,0,1,126
65,1,6,1,26,0,0,0,0,1,99
63,0,0,0,21,0,0,0,0,1,84
18,3,9,1,15,0,0,0,0,1,46
74,0,4,0,39,0,0,0,0,1,117
38,0,1,1,15,0,0,0,0,1,55
67,0,2,2,38,0,0,0,0,1,109
22,4,5,1,34,0,0,0,0,1,66
81,2,8,1,25,0,0,0,0,1,117
45,5,11,2,42,0,0,0,0,1,105
19,2,10,1,13,0,0,0,0,1,45
47,5,7,0,17,0,0,0,0,1,76
38,2,5,0,5,0,0,0,0,1,50
60,2,11,2,32,0,0,0,0,1,107
36,5,9,0,0,0,0,0,0,1,50
58,0,4,2,6,0,0,0,0,1,70
44,0,0,1,42,0,0,0,0,1,87
18,1,7,1,8,0,0,0,0,1,35
66,3,11,1,1,0,0,0,0,1,82
80,0,11,0,8,0,0,0,0,1,99
50,2,7,1,45,0,0,0,0,1,105
70,0,6,1,43,0,0,0,0,1,120
38,2,2,2,38,0,0,0,0,1,82
81,2,4,0,19,0,0,0,0,1,106
80,1,2,1,22,0,0,0,0,1,106
